409981.2662401162,1.3687589218379852,32394.639422765194,7.722520864451804,4.552845475560401,324.18717647048965
380701.38066528307,9.819220950581846,99123.91597396259,33.40996403440097,2.7624169304730923,527.9173255227311
256067.1012037229,6.3087334228119385,38268.20306724275,1.826942259716402,1.5527183474687214,373.1071764560959
233834.7568617759,2.6490795446589543,48307.077122322095,4.413150778859637,2.556489073705495,648.5541580134975
347567.75054149743,8.98344061697606,62002.12973139837,10.948040795084696,3.613291711243805,382.02910833358095
316607.2777207128,9.18215958173668,77154.55352072563,21.44620996930356,4.1402142988033095,593.4646131818727
383515.2848236043,3.778220318661088,44052.92393833588,20.517283721202155,3.7271855144763752,346.6796179495863
377849.9715327398,6.905776836395684,36660.26821358259,9.875032914201698,1.7576739420493515,276.7080920357998
383779.47071668215,6.417529494697298,59553.99343419015,25.263845253046647,1.7203215533670408,739.9826155315925
265289.3440180796,6.591825040589129,54515.52247296939,14.105028021679805,4.87552046600686,304.8369462080109
476514.2911454777,9.406528674561358,30230.59693599827,22.894183600460984,1.9643475401101442,929.4270860588692
365749.55402532744,8.62232402058985,41753.28234887135,34.937340545185364,4.169616318339399,331.38766716547514
270177.1485929618,5.916077119144136,55225.75708973447,10.219095953847763,3.2601737830289963,999.416152619398
364807.22047368996,3.0614079657657234,49132.275468230335,14.436031814661183,1.8672419761140926,285.9020036492765
318592.06462304865,1.9146881398122702,30889.189787491538,5.22421658439799,3.710217508969616,444.16793106753215
373027.26851311186,4.244213638705343,44484.693395267575,17.777908487381993,2.419481638803259,204.92219688450461
